[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Finish Initializing service (early): ColumnActionService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Start Initializing service (early): ComponentService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- com.misys.portal.services.component.GTPComponentService - Added torque as a component
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.stratum.component.ComponentLoader - loading component: name=torque class=org.apache.torque.Torque config=C:\Peter\peter\.metadata\.plugins\org.eclipse.wst.server.core\tmp0\wtpwebapps\com.misys.portal.client.kotak\config\torque.properties
[Tue Nov 07 12:41:11 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Finish Initializing service (early): ComponentService
[Tue Nov 07 12:41:11 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Start Initializing service (early): GlobalCacheService
[Tue Nov 07 12:41:11 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Finish Initializing service (early): GlobalCacheService
[Tue Nov 07 12:41:11 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Start Initializing service (early): SchedulerService
[Tue Nov 07 12:41:11 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Start Initializing service (late): InstanceIdentificationService
[Tue Nov 07 12:41:11 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Finish Initializing service (late): InstanceIdentificationService
[Tue Nov 07 12:41:12 IST] -- main -- ERROR -- com.misys.portal.common.services.schedule.GTPSchedulerService - Could not initialize the scheduler service
org.apache.torque.TorqueException: java.lang.NullPointerException
	at org.apache.torque.util.BasePeer.throwTorqueException(BasePeer.java:188) ~[torque-3.1.1.jar:?]
	at org.apache.torque.util.BasePeer.getSelectResults(BasePeer.java:1390) ~[torque-3.1.1.jar:?]
	at org.apache.torque.util.BasePeer.executeQuery(BasePeer.java:1265) ~[torque-3.1.1.jar:?]
